Sr No,Payer,Dealer Name,Product,Invoice No,Invoice Date,Invoice Amount,Discounting Date,RM/ASE/ASM,Region,Rec, Gross Collection , Balance O/s ,Collection Date,Due Date,Usance till Collection Days,Discounting Tenure,Rate,Disc Chrges for Discouting Tenure,Early Collection Days,Collection Incentive on Amount Received,Net Amount Received
12050,1109610,PRERANA MOTORS REGIO,CVBU23,986230590,31 Oct 17," 13,59,115 ",31-Oct-17,Manjunatha Balaraju,SOUTH,O/s,," 13,59,115 ",,14-Jan-18," (43,039)", 75 ,10.05%,"28,066.65"," 43,114 ", -   , -
12051,1109610,PRERANA MOTORS REGIO,CVBU23,936822740,31 Oct 17," 17,11,076 ",31-Oct-17,Manjunatha Balaraju,SOUTH,O/s,," 17,11,076 ",,14-Jan-18," (43,039)", 75 ,10.05%,"35,334.89"," 43,114 ", -   , -
12052,1109610,PRERANA MOTORS REGIO,CVBU23,737956235,31 Oct 17," 10,34,786 ",31-Oct-17,Manjunatha Balaraju,SOUTH,O/s,," 10,34,786 ",,14-Jan-18," (43,039)", 75 ,10.05%,"21,369.03"," 43,114 ", -   , -
12053,1109610,PRERANA MOTORS REGIO,CVBU23,737956234,31 Oct 17," 10,34,786 ",31-Oct-17,Manjunatha Balaraju,SOUTH,O/s,," 10,34,786 ",,14-Jan-18," (43,039)", 75 ,10.05%,"21,369.03"," 43,114 ", -   , -
12054,1109610,PRERANA MOTORS REGIO,CVBU23,986230574,30 Oct 17," 8,11,979 ",31-Oct-17,Manjunatha Balaraju,SOUTH,O/s,," 8,11,979 ",,14-Jan-18," (43,039)", 75 ,10.05%,"16,767.91"," 43,114 ", -   , -
12055,1109610,PRERANA MOTORS REGIO,CVBU23,907129244,30 Oct 17," 29,26,635 ",31-Oct-17,Manjunatha Balaraju,SOUTH,O/s,," 29,26,635 ",,14-Jan-18," (43,039)", 75 ,10.05%,"60,437.02"," 43,114 ", -   , -
12056,1109650,METRO MOTORS PVT LTD,CVBU23,907128075,26 Oct 17," 29,17,231 ",31-Oct-17,Ankit Kharangarh,NORTH,O/s,," 29,17,231 ",,14-Jan-18," (43,039)", 75 ,10.05%,"60,242.82"," 43,114 ", -   , -
12057,1109650,METRO MOTORS PVT LTD,CVBU23,907128076,26 Oct 17," 29,17,231 ",31-Oct-17,Ankit Kharangarh,NORTH,O/s,," 29,17,231 ",,14-Jan-18," (43,039)", 75 ,10.05%,"60,242.82"," 43,114 ", -   , -
12058,1109650,METRO MOTORS PVT LTD,CVBU23,909897092,26 Oct 17," 23,50,021 ",31-Oct-17,Ankit Kharangarh,NORTH,O/s,," 23,50,021 ",,14-Jan-18," (43,039)", 75 ,10.05%,"48,529.55"," 43,114 ", -   , -
12059,1109650,METRO MOTORS PVT LTD,CVBU23,907128081,26 Oct 17," 29,17,231 ",31-Oct-17,Ankit Kharangarh,NORTH,O/s,," 29,17,231 ",,14-Jan-18," (43,039)", 75 ,10.05%,"60,242.82"," 43,114 ", -   , -
12060,1109650,METRO MOTORS PVT LTD,CVBU23,907128082,26 Oct 17," 29,17,231 ",31-Oct-17,Ankit Kharangarh,NORTH,O/s,," 29,17,231 ",,14-Jan-18," (43,039)", 75 ,10.05%,"60,242.82"," 43,114 ", -   , -
12061,1109650,METRO MOTORS PVT LTD,CVBU23,907128083,26 Oct 17," 29,17,231 ",31-Oct-17,Ankit Kharangarh,NORTH,O/s,," 29,17,231 ",,14-Jan-18," (43,039)", 75 ,10.05%,"60,242.82"," 43,114 ", -   , -
12062,1109650,METRO MOTORS PVT LTD,CVBU23,907128087,26 Oct 17," 29,17,231 ",31-Oct-17,Ankit Kharangarh,NORTH,O/s,," 29,17,231 ",,14-Jan-18," (43,039)", 75 ,10.05%,"60,242.82"," 43,114 ", -   , -
12063,1109650,METRO MOTORS PVT LTD,CVBU23,907128114,26 Oct 17," 28,67,511 ",31-Oct-17,Ankit Kharangarh,NORTH,O/s,," 28,67,511 ",,14-Jan-18," (43,039)", 75 ,10.05%,"59,216.07"," 43,114 ", -   , -
12064,1109650,METRO MOTORS PVT LTD,CVBU23,909897091,26 Oct 17," 23,20,724 ",31-Oct-17,Ankit Kharangarh,NORTH,O/s,," 23,20,724 ",,14-Jan-18," (43,039)", 75 ,10.05%,"47,924.55"," 43,114 ", -   , -
12065,1109650,METRO MOTORS PVT LTD,CVBU23,801404543,10 Oct 17," 10,55,892 ",31-Oct-17,Ankit Kharangarh,NORTH,O/s,," 10,55,892 ",,14-Jan-18," (43,039)", 75 ,10.05%,"21,804.90"," 43,114 ", -   , -
12066,1109650,METRO MOTORS PVT LTD,CVBU23,907128077,26 Oct 17," 29,17,231 ",31-Oct-17,Ankit Kharangarh,NORTH,O/s,," 29,17,231 ",,14-Jan-18," (43,039)", 75 ,10.05%,"60,242.82"," 43,114 ", -   , -
12067,1109650,METRO MOTORS PVT LTD,CVBU23,907128078,26 Oct 17," 29,17,231 ",31-Oct-17,Ankit Kharangarh,NORTH,O/s,," 29,17,231 ",,14-Jan-18," (43,039)", 75 ,10.05%,"60,242.82"," 43,114 ", -   , -
12068,1109650,METRO MOTORS PVT LTD,CVBU23,907128079,26 Oct 17," 29,17,231 ",31-Oct-17,Ankit Kharangarh,NORTH,O/s,," 29,17,231 ",,14-Jan-18," (43,039)", 75 ,10.05%,"60,242.82"," 43,114 ", -   , -
12069,1109650,METRO MOTORS PVT LTD,CVBU23,907128080,26 Oct 17," 29,17,231 ",31-Oct-17,Ankit Kharangarh,NORTH,O/s,," 29,17,231 ",,14-Jan-18," (43,039)", 75 ,10.05%,"60,242.82"," 43,114 ", -   , -
12070,1109650,METRO MOTORS PVT LTD,CVBU23,907128088,26 Oct 17," 29,17,231 ",31-Oct-17,Ankit Kharangarh,NORTH,O/s,," 29,17,231 ",,14-Jan-18," (43,039)", 75 ,10.05%,"60,242.82"," 43,114 ", -   , -
12071,1109650,METRO MOTORS PVT LTD,CVBU23,907128109,26 Oct 17," 28,67,511 ",31-Oct-17,Ankit Kharangarh,NORTH,O/s,," 28,67,511 ",,14-Jan-18," (43,039)", 75 ,10.05%,"59,216.07"," 43,114 ", -   , -
12072,1109650,METRO MOTORS PVT LTD,CVBU23,907128110,26 Oct 17," 28,67,511 ",31-Oct-17,Ankit Kharangarh,NORTH,O/s,," 28,67,511 ",,14-Jan-18," (43,039)", 75 ,10.05%,"59,216.07"," 43,114 ", -   , -
12073,1109650,METRO MOTORS PVT LTD,CVBU23,907128111,26 Oct 17," 28,67,511 ",31-Oct-17,Ankit Kharangarh,NORTH,O/s,," 28,67,511 ",,14-Jan-18," (43,039)", 75 ,10.05%,"59,216.07"," 43,114 ", -   , -
12074,1109650,METRO MOTORS PVT LTD,CVBU23,907128084,26 Oct 17," 29,17,231 ",31-Oct-17,Ankit Kharangarh,NORTH,O/s,," 29,17,231 ",,14-Jan-18," (43,039)", 75 ,10.05%,"60,242.82"," 43,114 ", -   , -
12075,1109650,METRO MOTORS PVT LTD,CVBU23,907128086,26 Oct 17," 29,17,231 ",31-Oct-17,Ankit Kharangarh,NORTH,O/s,," 29,17,231 ",,14-Jan-18," (43,039)", 75 ,10.05%,"60,242.82"," 43,114 ", -   , -
12076,1109650,METRO MOTORS PVT LTD,CVBU23,907128089,26 Oct 17," 29,17,231 ",31-Oct-17,Ankit Kharangarh,NORTH,O/s,," 29,17,231 ",,14-Jan-18," (43,039)", 75 ,10.05%,"60,242.82"," 43,114 ", -   , -
12077,1109650,METRO MOTORS PVT LTD,CVBU23,907128112,26 Oct 17," 28,67,511 ",31-Oct-17,Ankit Kharangarh,NORTH,O/s,," 28,67,511 ",,14-Jan-18," (43,039)", 75 ,10.05%,"59,216.07"," 43,114 ", -   , -
12078,1109650,METRO MOTORS PVT LTD,CVBU23,907128151,26 Oct 17," 28,67,511 ",31-Oct-17,Ankit Kharangarh,NORTH,O/s,," 28,67,511 ",,14-Jan-18," (43,039)", 75 ,10.05%,"59,216.07"," 43,114 ", -   , -
12079,1109650,METRO MOTORS PVT LTD,CVBU23,909897090,26 Oct 17," 23,20,724 ",31-Oct-17,Ankit Kharangarh,NORTH,O/s,," 23,20,724 ",,14-Jan-18," (43,039)", 75 ,10.05%,"47,924.55"," 43,114 ", -   , -
12080,1109650,METRO MOTORS PVT LTD,CVBU23,907128085,26 Oct 17," 29,17,231 ",31-Oct-17,Ankit Kharangarh,NORTH,O/s,," 29,17,231 ",,14-Jan-18," (43,039)", 75 ,10.05%,"60,242.82"," 43,114 ", -   , -
12081,1109650,METRO MOTORS PVT LTD,CVBU23,986008214,24 Oct 17," 6,51,188 ",31-Oct-17,Ankit Kharangarh,NORTH,O/s,," 6,51,188 ",,14-Jan-18," (43,039)", 75 ,10.05%,"13,447.49"," 43,114 ", -   , -
12082,1109700,JAIKA AUTOMOBILES & FINANCE PVT LTD,CVBU23,719145506,31 Oct 17," 3,84,573 ",31-Oct-17,Aditya Haldani,WEST,O/s,," 3,84,573 ",,14-Jan-18," (43,039)", 75 ,10.05%,"7,941.70"," 43,114 ", -   , -
12083,1109700,JAIKA AUTOMOBILES & FINANCE PVT LTD,CVBU23,719145509,31 Oct 17," 3,84,573 ",31-Oct-17,Aditya Haldani,WEST,O/s,," 3,84,573 ",,14-Jan-18," (43,039)", 75 ,10.05%,"7,941.70"," 43,114 ", -   , -
12084,1109700,JAIKA AUTOMOBILES & FINANCE PVT LTD,CVBU23,719145515,31 Oct 17," 3,84,573 ",31-Oct-17,Aditya Haldani,WEST,O/s,," 3,84,573 ",,14-Jan-18," (43,039)", 75 ,10.05%,"7,941.70"," 43,114 ", -   , -
12085,1109700,JAIKA AUTOMOBILES & FINANCE PVT LTD,CVBU23,719145517,31 Oct 17," 3,84,573 ",31-Oct-17,Aditya Haldani,WEST,O/s,," 3,84,573 ",,14-Jan-18," (43,039)", 75 ,10.05%,"7,941.70"," 43,114 ", -   , -
12086,1109700,JAIKA AUTOMOBILES & FINANCE PVT LTD,CVBU23,719145519,31 Oct 17," 3,84,573 ",31-Oct-17,Aditya Haldani,WEST,O/s,," 3,84,573 ",,14-Jan-18," (43,039)", 75 ,10.05%,"7,941.70"," 43,114 ", -   , -
12087,1109700,JAIKA AUTOMOBILES & FINANCE PVT LTD,CVBU23,719145521,31 Oct 17," 3,84,573 ",31-Oct-17,Aditya Haldani,WEST,O/s,," 3,84,573 ",,14-Jan-18," (43,039)", 75 ,10.05%,"7,941.70"," 43,114 ", -   , -
12088,1109700,JAIKA AUTOMOBILES & FINANCE PVT LTD,CVBU23,719145525,31 Oct 17," 3,84,573 ",31-Oct-17,Aditya Haldani,WEST,O/s,," 3,84,573 ",,14-Jan-18," (43,039)", 75 ,10.05%,"7,941.70"," 43,114 ", -   , -
12089,1109700,JAIKA AUTOMOBILES & FINANCE PVT LTD,CVBU23,719145528,31 Oct 17," 3,84,573 ",31-Oct-17,Aditya Haldani,WEST,O/s,," 3,84,573 ",,14-Jan-18," (43,039)", 75 ,10.05%,"7,941.70"," 43,114 ", -   , -
12090,1109700,JAIKA AUTOMOBILES & FINANCE PVT LTD,CVBU23,719145531,31 Oct 17," 3,98,017 ",31-Oct-17,Aditya Haldani,WEST,O/s,," 3,98,017 ",,14-Jan-18," (43,039)", 75 ,10.05%,"8,219.33"," 43,114 ", -   , -
12091,1109700,JAIKA AUTOMOBILES & FINANCE PVT LTD,CVBU23,719145533,31 Oct 17," 3,98,017 ",31-Oct-17,Aditya Haldani,WEST,O/s,," 3,98,017 ",,14-Jan-18," (43,039)", 75 ,10.05%,"8,219.33"," 43,114 ", -   , -
12092,1109700,JAIKA AUTOMOBILES & FINANCE PVT LTD,CVBU23,719145535,31 Oct 17," 3,98,017 ",31-Oct-17,Aditya Haldani,WEST,O/s,," 3,98,017 ",,14-Jan-18," (43,039)", 75 ,10.05%,"8,219.33"," 43,114 ", -   , -
12093,1109700,JAIKA AUTOMOBILES & FINANCE PVT LTD,CVBU23,719145537,31 Oct 17," 3,98,017 ",31-Oct-17,Aditya Haldani,WEST,O/s,," 3,98,017 ",,14-Jan-18," (43,039)", 75 ,10.05%,"8,219.33"," 43,114 ", -   , -
12094,1109700,JAIKA AUTOMOBILES & FINANCE PVT LTD,CVBU23,719146134,31 Oct 17," 4,27,619 ",31-Oct-17,Aditya Haldani,WEST,O/s,," 4,27,619 ",,14-Jan-18," (43,039)", 75 ,10.05%,"8,830.63"," 43,114 ", -   , -
12095,1109700,JAIKA AUTOMOBILES & FINANCE PVT LTD,CVBU23,719146139,31 Oct 17," 4,72,629 ",31-Oct-17,Aditya Haldani,WEST,O/s,," 4,72,629 ",,14-Jan-18," (43,039)", 75 ,10.05%,"9,760.11"," 43,114 ", -   , -
12096,1109700,JAIKA AUTOMOBILES & FINANCE PVT LTD,CVBU23,719149419,31 Oct 17," 3,85,395 ",31-Oct-17,Aditya Haldani,WEST,O/s,," 3,85,395 ",,14-Jan-18," (43,039)", 75 ,10.05%,"7,958.67"," 43,114 ", -   , -
12097,1109700,JAIKA AUTOMOBILES & FINANCE PVT LTD,CVBU23,719149420,31 Oct 17," 3,85,395 ",31-Oct-17,Aditya Haldani,WEST,O/s,," 3,85,395 ",,14-Jan-18," (43,039)", 75 ,10.05%,"7,958.67"," 43,114 ", -   , -
12098,1109700,JAIKA AUTOMOBILES & FINANCE PVT LTD,CVBU23,719149421,31 Oct 17," 3,85,395 ",31-Oct-17,Aditya Haldani,WEST,O/s,," 3,85,395 ",,14-Jan-18," (43,039)", 75 ,10.05%,"7,958.67"," 43,114 ", -   , -
12099,1109700,JAIKA AUTOMOBILES & FINANCE PVT LTD,CVBU23,719149422,31 Oct 17," 3,85,395 ",31-Oct-17,Aditya Haldani,WEST,O/s,," 3,85,395 ",,14-Jan-18," (43,039)", 75 ,10.05%,"7,958.67"," 43,114 ", -   , -
12100,1109700,JAIKA AUTOMOBILES & FINANCE PVT LTD,CVBU23,719149423,31 Oct 17," 3,85,395 ",31-Oct-17,Aditya Haldani,WEST,O/s,," 3,85,395 ",,14-Jan-18," (43,039)", 75 ,10.05%,"7,958.67"," 43,114 ", -   , -
12101,1109700,JAIKA AUTOMOBILES & FINANCE PVT LTD,CVBU23,719149424,31 Oct 17," 3,85,395 ",31-Oct-17,Aditya Haldani,WEST,O/s,," 3,85,395 ",,14-Jan-18," (43,039)", 75 ,10.05%,"7,958.67"," 43,114 ", -   , -
12102,1109700,JAIKA AUTOMOBILES & FINANCE PVT LTD,CVBU23,719149425,31 Oct 17," 3,85,395 ",31-Oct-17,Aditya Haldani,WEST,O/s,," 3,85,395 ",,14-Jan-18," (43,039)", 75 ,10.05%,"7,958.67"," 43,114 ", -   , -
12103,1109700,JAIKA AUTOMOBILES & FINANCE PVT LTD,CVBU23,719149427,31 Oct 17," 3,85,395 ",31-Oct-17,Aditya Haldani,WEST,O/s,," 3,85,395 ",,14-Jan-18," (43,039)", 75 ,10.05%,"7,958.67"," 43,114 ", -   , -
12104,1109700,JAIKA AUTOMOBILES & FINANCE PVT LTD,CVBU23,719149428,31 Oct 17," 3,85,395 ",31-Oct-17,Aditya Haldani,WEST,O/s,," 3,85,395 ",,14-Jan-18," (43,039)", 75 ,10.05%,"7,958.67"," 43,114 ", -   , -
12105,1109700,JAIKA AUTOMOBILES & FINANCE PVT LTD,CVBU23,719149429,31 Oct 17," 3,85,395 ",31-Oct-17,Aditya Haldani,WEST,O/s,," 3,85,395 ",,14-Jan-18," (43,039)", 75 ,10.05%,"7,958.67"," 43,114 ", -   , -
12106,1109700,JAIKA AUTOMOBILES & FINANCE PVT LTD,CVBU23,737956212,31 Oct 17," 9,55,625 ",31-Oct-17,Aditya Haldani,WEST,O/s,," 9,55,625 ",,14-Jan-18," (43,039)", 75 ,10.05%,"19,734.32"," 43,114 ", -   , -
12107,1109700,JAIKA AUTOMOBILES & FINANCE PVT LTD,CVBU23,800821609,31 Oct 17," 2,96,199 ",31-Oct-17,Aditya Haldani,WEST,O/s,," 2,96,199 ",,14-Jan-18," (43,039)", 75 ,10.05%,"6,116.72"," 43,114 ", -   , -
12108,1109700,JAIKA AUTOMOBILES & FINANCE PVT LTD,CVBU23,800821610,31 Oct 17," 2,96,199 ",31-Oct-17,Aditya Haldani,WEST,O/s,," 2,96,199 ",,14-Jan-18," (43,039)", 75 ,10.05%,"6,116.72"," 43,114 ", -   , -
12109,1109700,JAIKA AUTOMOBILES & FINANCE PVT LTD,CVBU23,800821611,31 Oct 17," 2,96,199 ",31-Oct-17,Aditya Haldani,WEST,O/s,," 2,96,199 ",,14-Jan-18," (43,039)", 75 ,10.05%,"6,116.72"," 43,114 ", -   , -
12110,1109700,JAIKA AUTOMOBILES & FINANCE PVT LTD,CVBU23,800821612,31 Oct 17," 2,96,199 ",31-Oct-17,Aditya Haldani,WEST,O/s,," 2,96,199 ",,14-Jan-18," (43,039)", 75 ,10.05%,"6,116.72"," 43,114 ", -   , -
12111,1109700,JAIKA AUTOMOBILES & FINANCE PVT LTD,CVBU23,800821613,31 Oct 17," 2,96,199 ",31-Oct-17,Aditya Haldani,WEST,O/s,," 2,96,199 ",,14-Jan-18," (43,039)", 75 ,10.05%,"6,116.72"," 43,114 ", -   , -
12112,1109700,JAIKA AUTOMOBILES & FINANCE PVT LTD,CVBU23,903494626,31 Oct 17," 10,19,337 ",31-Oct-17,Aditya Haldani,WEST,O/s,," 10,19,337 ",,14-Jan-18," (43,039)", 75 ,10.05%,"21,050.01"," 43,114 ", -   , -
12113,1109700,JAIKA AUTOMOBILES & FINANCE PVT LTD,CVBU23,903494630,31 Oct 17," 10,19,337 ",31-Oct-17,Aditya Haldani,WEST,O/s,," 10,19,337 ",,14-Jan-18," (43,039)", 75 ,10.05%,"21,050.01"," 43,114 ", -   , -
12114,1109700,JAIKA AUTOMOBILES & FINANCE PVT LTD,CVBU23,903494631,31 Oct 17," 10,19,337 ",31-Oct-17,Aditya Haldani,WEST,O/s,," 10,19,337 ",,14-Jan-18," (43,039)", 75 ,10.05%,"21,050.01"," 43,114 ", -   , -
12115,1109700,JAIKA AUTOMOBILES & FINANCE PVT LTD,CVBU23,903494636,31 Oct 17," 9,83,675 ",31-Oct-17,Aditya Haldani,WEST,O/s,," 9,83,675 ",,14-Jan-18," (43,039)", 75 ,10.05%,"20,313.57"," 43,114 ", -   , -
12116,1109700,JAIKA AUTOMOBILES & FINANCE PVT LTD,CVBU23,903494638,31 Oct 17," 9,83,675 ",31-Oct-17,Aditya Haldani,WEST,O/s,," 9,83,675 ",,14-Jan-18," (43,039)", 75 ,10.05%,"20,313.57"," 43,114 ", -   , -
12117,1109700,JAIKA AUTOMOBILES & FINANCE PVT LTD,CVBU23,903494642,31 Oct 17," 9,83,675 ",31-Oct-17,Aditya Haldani,WEST,O/s,," 9,83,675 ",,14-Jan-18," (43,039)", 75 ,10.05%,"20,313.57"," 43,114 ", -   , -
12118,1109700,JAIKA AUTOMOBILES & FINANCE PVT LTD,CVBU23,903494644,31 Oct 17," 8,19,048 ",31-Oct-17,Aditya Haldani,WEST,O/s,," 8,19,048 ",,14-Jan-18," (43,039)", 75 ,10.05%,"16,913.90"," 43,114 ", -   , -
12119,1109700,JAIKA AUTOMOBILES & FINANCE PVT LTD,CVBU23,903494649,31 Oct 17," 8,19,048 ",31-Oct-17,Aditya Haldani,WEST,O/s,," 8,19,048 ",,14-Jan-18," (43,039)", 75 ,10.05%,"16,913.90"," 43,114 ", -   , -
12120,1109700,JAIKA AUTOMOBILES & FINANCE PVT LTD,CVBU23,903494652,31 Oct 17," 8,19,048 ",31-Oct-17,Aditya Haldani,WEST,O/s,," 8,19,048 ",,14-Jan-18," (43,039)", 75 ,10.05%,"16,913.90"," 43,114 ", -   , -
12121,1109700,JAIKA AUTOMOBILES & FINANCE PVT LTD,CVBU23,903494675,31 Oct 17," 8,19,048 ",31-Oct-17,Aditya Haldani,WEST,O/s,," 8,19,048 ",,14-Jan-18," (43,039)", 75 ,10.05%,"16,913.90"," 43,114 ", -   , -
12122,1109700,JAIKA AUTOMOBILES & FINANCE PVT LTD,CVBU23,903494679,31 Oct 17," 8,19,048 ",31-Oct-17,Aditya Haldani,WEST,O/s,," 8,19,048 ",,14-Jan-18," (43,039)", 75 ,10.05%,"16,913.90"," 43,114 ", -   , -
12123,1109700,JAIKA AUTOMOBILES & FINANCE PVT LTD,CVBU23,903494681,31 Oct 17," 8,19,048 ",31-Oct-17,Aditya Haldani,WEST,O/s,," 8,19,048 ",,14-Jan-18," (43,039)", 75 ,10.05%,"16,913.90"," 43,114 ", -   , -
12124,1109700,JAIKA AUTOMOBILES & FINANCE PVT LTD,CVBU23,903494682,31 Oct 17," 8,19,048 ",31-Oct-17,Aditya Haldani,WEST,O/s,," 8,19,048 ",,14-Jan-18," (43,039)", 75 ,10.05%,"16,913.90"," 43,114 ", -   , -
12125,1109700,JAIKA AUTOMOBILES & FINANCE PVT LTD,CVBU23,903494684,31 Oct 17," 8,19,048 ",31-Oct-17,Aditya Haldani,WEST,O/s,," 8,19,048 ",,14-Jan-18," (43,039)", 75 ,10.05%,"16,913.90"," 43,114 ", -   , -
12126,1109700,JAIKA AUTOMOBILES & FINANCE PVT LTD,CVBU23,903494686,31 Oct 17," 8,19,048 ",31-Oct-17,Aditya Haldani,WEST,O/s,," 8,19,048 ",,14-Jan-18," (43,039)", 75 ,10.05%,"16,913.90"," 43,114 ", -   , -
12127,1109700,JAIKA AUTOMOBILES & FINANCE PVT LTD,CVBU23,903494779,31 Oct 17," 7,98,655 ",31-Oct-17,Aditya Haldani,WEST,O/s,," 7,98,655 ",,14-Jan-18," (43,039)", 75 ,10.05%,"16,492.77"," 43,114 ", -   , -
12128,1109700,JAIKA AUTOMOBILES & FINANCE PVT LTD,CVBU23,903495600,31 Oct 17," 17,64,750 ",31-Oct-17,Aditya Haldani,WEST,O/s,," 17,64,750 ",,14-Jan-18," (43,039)", 75 ,10.05%,"36,443.30"," 43,114 ", -   , -
12129,1109700,JAIKA AUTOMOBILES & FINANCE PVT LTD,CVBU23,903495601,31 Oct 17," 17,64,750 ",31-Oct-17,Aditya Haldani,WEST,O/s,," 17,64,750 ",,14-Jan-18," (43,039)", 75 ,10.05%,"36,443.30"," 43,114 ", -   , -
12130,1109700,JAIKA AUTOMOBILES & FINANCE PVT LTD,CVBU23,903495603,31 Oct 17," 17,64,750 ",31-Oct-17,Aditya Haldani,WEST,O/s,," 17,64,750 ",,14-Jan-18," (43,039)", 75 ,10.05%,"36,443.30"," 43,114 ", -   , -
12131,1109700,JAIKA AUTOMOBILES & FINANCE PVT LTD,CVBU23,919955523,28 Oct 17," 31,46,221 ",31-Oct-17,Aditya Haldani,WEST,O/s,," 31,46,221 ",,14-Jan-18," (43,039)", 75 ,10.05%,"64,971.61"," 43,114 ", -   , -
12132,1109700,JAIKA AUTOMOBILES & FINANCE PVT LTD,CVBU23,907128571,28 Oct 17," 28,80,096 ",31-Oct-17,Aditya Haldani,WEST,O/s,," 28,80,096 ",,14-Jan-18," (43,039)", 75 ,10.05%,"59,475.95"," 43,114 ", -   , -
12133,1109700,JAIKA AUTOMOBILES & FINANCE PVT LTD,CVBU23,919955521,28 Oct 17," 31,46,221 ",31-Oct-17,Aditya Haldani,WEST,O/s,," 31,46,221 ",,14-Jan-18," (43,039)", 75 ,10.05%,"64,971.61"," 43,114 ", -   , -
12134,1109700,JAIKA AUTOMOBILES & FINANCE PVT LTD,CVBU23,919955522,28 Oct 17," 31,46,221 ",31-Oct-17,Aditya Haldani,WEST,O/s,," 31,46,221 ",,14-Jan-18," (43,039)", 75 ,10.05%,"64,971.61"," 43,114 ", -   , -
12135,1109800,ENAR INDUSTRIAL ENTERPRISES LTD,CVBU23,907129768,31 Oct 17," 28,76,951 ",31-Oct-17,prashant kumar ,EAST,O/s,," 28,76,951 ",,14-Jan-18," (43,039)", 75 ,10.05%,"59,411.01"," 43,114 ", -   , -
12136,1109800,ENAR INDUSTRIAL ENTERPRISES LTD,CVBU23,907129769,31 Oct 17," 28,76,951 ",31-Oct-17,prashant kumar ,EAST,O/s,," 28,76,951 ",,14-Jan-18," (43,039)", 75 ,10.05%,"59,411.01"," 43,114 ", -   , -
12137,1109800,ENAR INDUSTRIAL ENTERPRISES LTD,CVBU23,907129770,31 Oct 17," 28,76,951 ",31-Oct-17,prashant kumar ,EAST,O/s,," 28,76,951 ",,14-Jan-18," (43,039)", 75 ,10.05%,"59,411.01"," 43,114 ", -   , -
12138,1109800,ENAR INDUSTRIAL ENTERPRISES LTD,CVBU23,907129771,31 Oct 17," 28,76,951 ",31-Oct-17,prashant kumar ,EAST,O/s,," 28,76,951 ",,14-Jan-18," (43,039)", 75 ,10.05%,"59,411.01"," 43,114 ", -   , -
12139,1109800,ENAR INDUSTRIAL ENTERPRISES LTD,CVBU23,907129772,31 Oct 17," 28,76,951 ",31-Oct-17,prashant kumar ,EAST,O/s,," 28,76,951 ",,14-Jan-18," (43,039)", 75 ,10.05%,"59,411.01"," 43,114 ", -   , -
12140,1109850,IDEAL DEALERS PVT LTD,CVBU23,719145284,31 Oct 17," 4,51,771 ",31-Oct-17,prashant kumar ,EAST,O/s,," 4,51,771 ",,14-Jan-18," (43,039)", 75 ,10.05%,"9,329.38"," 43,114 ", -   , -
12141,1109850,IDEAL DEALERS PVT LTD,CVBU23,719145285,31 Oct 17," 4,51,771 ",31-Oct-17,prashant kumar ,EAST,O/s,," 4,51,771 ",,14-Jan-18," (43,039)", 75 ,10.05%,"9,329.38"," 43,114 ", -   , -
12142,1109850,IDEAL DEALERS PVT LTD,CVBU23,719145364,31 Oct 17," 4,23,701 ",31-Oct-17,prashant kumar ,EAST,O/s,," 4,23,701 ",,14-Jan-18," (43,039)", 75 ,10.05%,"8,749.71"," 43,114 ", -   , -
12143,1109850,IDEAL DEALERS PVT LTD,CVBU23,719145365,31 Oct 17," 4,23,701 ",31-Oct-17,prashant kumar ,EAST,O/s,," 4,23,701 ",,14-Jan-18," (43,039)", 75 ,10.05%,"8,749.71"," 43,114 ", -   , -
12144,1109850,IDEAL DEALERS PVT LTD,CVBU23,719145930,31 Oct 17," 4,51,953 ",31-Oct-17,prashant kumar ,EAST,O/s,," 4,51,953 ",,14-Jan-18," (43,039)", 75 ,10.05%,"9,333.13"," 43,114 ", -   , -
12145,1109850,IDEAL DEALERS PVT LTD,CVBU23,720345008,30 Oct 17," 5,61,797 ",31-Oct-17,prashant kumar ,EAST,O/s,," 5,61,797 ",,14-Jan-18," (43,039)", 75 ,10.05%,"11,601.50"," 43,114 ", -   , -
12146,1109850,IDEAL DEALERS PVT LTD,CVBU23,720345009,30 Oct 17," 5,61,797 ",31-Oct-17,prashant kumar ,EAST,O/s,," 5,61,797 ",,14-Jan-18," (43,039)", 75 ,10.05%,"11,601.50"," 43,114 ", -   , -
12147,1109850,IDEAL DEALERS PVT LTD,CVBU23,720345010,30 Oct 17," 5,61,797 ",31-Oct-17,prashant kumar ,EAST,O/s,," 5,61,797 ",,14-Jan-18," (43,039)", 75 ,10.05%,"11,601.50"," 43,114 ", -   , -
12148,1109850,IDEAL DEALERS PVT LTD,CVBU23,720345011,30 Oct 17," 5,61,797 ",31-Oct-17,prashant kumar ,EAST,O/s,," 5,61,797 ",,14-Jan-18," (43,039)", 75 ,10.05%,"11,601.50"," 43,114 ", -   , -
12149,1109850,IDEAL DEALERS PVT LTD,CVBU23,720345041,31 Oct 17," 6,59,679 ",31-Oct-17,prashant kumar ,EAST,O/s,," 6,59,679 ",,14-Jan-18," (43,039)", 75 ,10.05%,"13,622.83"," 43,114 ", -   , -
12150,1109850,IDEAL DEALERS PVT LTD,CVBU23,720345042,31 Oct 17," 22,29,471 ",31-Oct-17,prashant kumar ,EAST,O/s,," 22,29,471 ",,14-Jan-18," (43,039)", 75 ,10.05%,"46,040.10"," 43,114 ", -   , -
